operator,perm_index,perm_auc
baseline,782,0.46428571428571425
baseline,783,0.622222222222222
baseline,784,0.32301587301587303
baseline,785,0.5412698412698413
baseline,786,0.35793650793650794
baseline,787,0.3904761904761904
baseline,788,0.826984126984127
baseline,789,0.5
baseline,790,0.638095238095238
baseline,791,0.4158730158730159
baseline,792,0.5746031746031746
baseline,793,0.5293650793650794
baseline,794,0.6531746031746032
baseline,795,0.2984126984126984
baseline,796,0.3634920634920634
baseline,797,0.4253968253968254
baseline,798,0.3603174603174603
baseline,799,0.42777777777777776
baseline,800,0.5174603174603174
baseline,801,0.3619047619047619
baseline,802,0.4753968253968254
baseline,803,0.3142857142857143
baseline,804,0.4595238095238095
baseline,805,0.35873015873015873
baseline,806,0.5992063492063492
baseline,807,0.46904761904761905
baseline,808,0.6777777777777778
baseline,809,0.35158730158730156
baseline,810,0.6055555555555555
baseline,811,0.696031746031746
baseline,812,0.35634920634920636
baseline,813,0.5722222222222222
baseline,814,0.7
baseline,815,0.4753968253968254
baseline,816,0.6817460317460318
baseline,817,0.4753968253968254
baseline,818,0.5063492063492063
baseline,819,0.5817460317460317
baseline,820,0.5492063492063493
baseline,821,0.6301587301587303
baseline,822,0.5333333333333333
baseline,823,0.42857142857142855
baseline,824,0.6547619047619048
baseline,825,0.4341269841269841
baseline,826,0.30238095238095236
baseline,827,0.6841269841269842
baseline,828,0.665873015873016
baseline,829,0.2873015873015873
baseline,830,0.488095238095238
baseline,831,0.26031746031746034
baseline,832,0.4904761904761904
baseline,833,0.4992063492063492
baseline,834,0.35634920634920636
baseline,835,0.6666666666666667
baseline,836,0.34206349206349207
baseline,837,0.7714285714285716
baseline,838,0.2968253968253968
baseline,839,0.6150793650793652
baseline,840,0.5246031746031746
baseline,841,0.39206349206349206
baseline,842,0.5023809523809524
baseline,843,0.46428571428571425
baseline,844,0.5571428571428572
baseline,845,0.7761904761904763
baseline,846,0.4579365079365079
baseline,847,0.5444444444444445
baseline,848,0.4833333333333334
baseline,849,0.48650793650793656
baseline,850,0.25158730158730164
baseline,851,0.5888888888888889
baseline,852,0.680952380952381
baseline,853,0.43809523809523804
baseline,854,0.5603174603174603
baseline,855,0.6111111111111112
baseline,856,0.5523809523809524
baseline,857,0.4261904761904762
baseline,858,0.6730158730158731
baseline,859,0.43730158730158736
baseline,860,0.55
baseline,861,0.2984126984126984
baseline,862,0.46031746031746035
baseline,863,0.6047619047619047
baseline,864,0.5793650793650793
baseline,865,0.5698412698412698
baseline,866,0.3833333333333333
baseline,867,0.5373015873015874
baseline,868,0.5333333333333333
baseline,869,0.5063492063492063
baseline,870,0.5650793650793651
baseline,871,0.4896825396825396
baseline,872,0.5984126984126984
baseline,873,0.4603174603174603
baseline,874,0.6690476190476191
baseline,875,0.5039682539682541
baseline,876,0.5119047619047619
baseline,877,0.6714285714285715
baseline,878,0.41825396825396827
baseline,879,0.2690476190476191
baseline,880,0.376984126984127
baseline,881,0.4976190476190475
baseline,882,0.3261904761904762
baseline,883,0.6507936507936509
baseline,884,0.29047619047619044
baseline,885,0.5738095238095238
baseline,886,0.5333333333333333
baseline,887,0.6484126984126984
baseline,888,0.5182539682539683
baseline,889,0.5793650793650793
baseline,890,0.5436507936507936
baseline,891,0.4158730158730159
baseline,892,0.6166666666666667
baseline,893,0.6357142857142858
baseline,894,0.434920634920635
baseline,895,0.5
baseline,896,0.45
baseline,897,0.5309523809523811
baseline,898,0.55
baseline,899,0.38412698412698415
baseline,900,0.5571428571428572
baseline,901,0.4746031746031745
baseline,902,0.35873015873015873
baseline,903,0.5626984126984127
baseline,904,0.39523809523809517
baseline,905,0.4055555555555556
baseline,906,0.5103174603174603
baseline,907,0.6626984126984128
baseline,908,0.2785714285714286
baseline,909,0.34206349206349207
baseline,910,0.3396825396825397
baseline,911,0.6888888888888889
baseline,912,0.5833333333333334
baseline,913,0.5857142857142857
baseline,914,0.5317460317460317
baseline,915,0.5746031746031746
baseline,916,0.5277777777777779
baseline,917,0.2111111111111111
baseline,918,0.4698412698412698
baseline,919,0.7944444444444445
baseline,920,0.43730158730158736
baseline,921,0.4634920634920635
baseline,922,0.7015873015873015
baseline,923,0.5460317460317461
baseline,924,0.6619047619047619
baseline,925,0.5277777777777778
baseline,926,0.5031746031746032
baseline,927,0.5587301587301587
baseline,928,0.7325396825396826
baseline,929,0.5246031746031746
baseline,930,0.5682539682539682
baseline,931,0.3865079365079366
baseline,932,0.638888888888889
baseline,933,0.5753968253968254
baseline,934,0.36587301587301596
baseline,935,0.6277777777777779
baseline,936,0.5333333333333333
baseline,937,0.3912698412698412
