reaction_id,subsystem,W_R,n_genes
MAR00688,Pool reactions,1.1,0
MAR00689,Pool reactions,1.1,0
MAR00690,Pool reactions,1.1,0
MAR00691,Pool reactions,1.1,0
MAR00692,Pool reactions,1.1,0
MAR01185,Pool reactions,1.1,0
MAR01227,Pool reactions,1.1,0
MAR05233,Pool reactions,1.1,0
MAR05234,Pool reactions,1.1,0
MAR05238,Pool reactions,1.1,0
MAR05239,Pool reactions,1.1,0
MAR05243,Pool reactions,1.1,0
MAR05244,Pool reactions,1.1,0
MAR05247,Pool reactions,1.1,0
MAR05257,Pool reactions,1.1,0
MAR09022,Pool reactions,1.1,0
MAR00004,Transport reactions,1.1,0
MAR00006,Transport reactions,1.1430535429025466,6
MAR00007,Transport reactions,1.1,1
MAR00008,Transport reactions,1.1,1
MAR00009,Transport reactions,1.1,0
MAR00015,Transport reactions,1.1,0
MAR00016,Transport reactions,1.1,0
MAR00017,Transport reactions,1.1,0
MAR00018,Transport reactions,1.1,1
MAR00019,Transport reactions,1.1,1
MAR00155,Transport reactions,1.793176998041345,14
MAR00164,Transport reactions,1.793176998041345,14
MAR00167,Transport reactions,1.793176998041345,14
MAR00170,Transport reactions,1.793176998041345,14
MAR00173,Transport reactions,1.793176998041345,14
MAR00176,Transport reactions,1.793176998041345,14
MAR00179,Transport reactions,1.793176998041345,14
MAR00183,Transport reactions,1.793176998041345,14
MAR00187,Transport reactions,1.793176998041345,14
MAR00190,Transport reactions,1.3150041431249333,15
MAR00191,Transport reactions,1.793176998041345,14
MAR00194,Transport reactions,1.1,1
MAR00195,Transport reactions,1.793176998041345,14
MAR00198,Transport reactions,1.1,1
MAR00199,Transport reactions,1.793176998041345,14
MAR00202,Transport reactions,1.1,1
MAR00203,Transport reactions,1.793176998041345,14
MAR00207,Transport reactions,1.1,1
MAR00208,Transport reactions,1.793176998041345,14
MAR00211,Transport reactions,1.1,1
MAR00212,Transport reactions,1.793176998041345,14
MAR00215,Transport reactions,1.1,1
MAR00216,Transport reactions,1.793176998041345,14
MAR00224,Transport reactions,1.1,1
MAR00225,Transport reactions,1.793176998041345,14
MAR00231,Transport reactions,1.1,1
MAR00232,Transport reactions,1.793176998041345,14
MAR00235,Transport reactions,1.1,1
MAR00236,Transport reactions,1.793176998041345,14
MAR00239,Transport reactions,1.1,1
MAR00240,Transport reactions,1.793176998041345,14
MAR00243,Transport reactions,1.1,1
MAR00244,Transport reactions,1.793176998041345,14
MAR00247,Transport reactions,1.1,1
MAR00248,Transport reactions,1.793176998041345,14
MAR00253,Transport reactions,1.1,1
MAR00254,Transport reactions,1.793176998041345,14
MAR00257,Transport reactions,1.1,1
MAR00258,Transport reactions,1.793176998041345,14
MAR00261,Transport reactions,1.1,1
MAR00262,Transport reactions,1.793176998041345,14
MAR00265,Transport reactions,1.1,1
MAR00266,Transport reactions,1.793176998041345,14
MAR00269,Transport reactions,1.1,1
MAR00270,Transport reactions,1.793176998041345,14
MAR00273,Transport reactions,1.1,1
MAR00274,Transport reactions,1.793176998041345,14
MAR00277,Transport reactions,1.1,1
MAR00278,Transport reactions,1.793176998041345,14
MAR00281,Transport reactions,1.1,1
MAR00282,Transport reactions,1.793176998041345,14
MAR00287,Transport reactions,1.1,1
MAR00288,Transport reactions,1.793176998041345,14
MAR00291,Transport reactions,1.1,1
MAR00292,Transport reactions,1.793176998041345,14
MAR00295,Transport reactions,1.1,1
MAR00296,Transport reactions,1.793176998041345,14
MAR00299,Transport reactions,1.1,1
MAR00300,Transport reactions,1.793176998041345,14
MAR00303,Transport reactions,1.1,1
MAR00304,Transport reactions,1.793176998041345,14
MAR00307,Transport reactions,1.1,1
MAR00308,Transport reactions,1.793176998041345,14
MAR00311,Transport reactions,1.1,1
MAR00312,Transport reactions,1.793176998041345,14
MAR00317,Transport reactions,1.1,1
MAR00318,Transport reactions,1.793176998041345,14
MAR00321,Transport reactions,1.1,1
MAR00322,Transport reactions,1.793176998041345,14
MAR00325,Transport reactions,1.1,1
MAR00326,Transport reactions,1.793176998041345,14
MAR00329,Transport reactions,1.1,1
MAR00330,Transport reactions,1.793176998041345,14
MAR00335,Transport reactions,1.1,1
MAR00336,Transport reactions,1.793176998041345,14
MAR00339,Transport reactions,1.1,1
MAR00340,Transport reactions,1.793176998041345,14
MAR00343,Transport reactions,1.1,1
MAR00344,Transport reactions,1.793176998041345,14
MAR00347,Transport reactions,1.1,1
MAR00348,Transport reactions,1.793176998041345,14
MAR00351,Transport reactions,1.1,1
MAR00352,Transport reactions,1.793176998041345,14
MAR00355,Transport reactions,1.1,1
MAR00356,Transport reactions,1.793176998041345,14
MAR00359,Transport reactions,1.1,1
MAR00360,Transport reactions,1.793176998041345,14
MAR00363,Transport reactions,1.1,1
MAR00364,Transport reactions,1.793176998041345,14
MAR00367,Transport reactions,1.1,1
MAR00368,Transport reactions,1.793176998041345,14
MAR00371,Transport reactions,1.1,1
MAR00372,Transport reactions,1.793176998041345,14
MAR00375,Transport reactions,1.1,1
MAR00376,Transport reactions,1.793176998041345,14
MAR00379,Transport reactions,1.1,1
MAR00380,Transport reactions,1.793176998041345,14
MAR00383,Transport reactions,1.1,1
MAR00384,Transport reactions,1.793176998041345,14
MAR00387,Transport reactions,1.1,1
MAR00388,Transport reactions,1.793176998041345,14
MAR00391,Transport reactions,1.1,1
MAR00392,Transport reactions,1.793176998041345,14
MAR00395,Transport reactions,1.1,1
MAR00396,Transport reactions,1.793176998041345,14
MAR00399,Transport reactions,1.1,1
MAR00400,Transport reactions,1.793176998041345,14
MAR00403,Transport reactions,1.1,1
MAR00404,Transport reactions,1.793176998041345,14
MAR00407,Transport reactions,1.1,1
MAR00408,Transport reactions,1.793176998041345,14
MAR00411,Transport reactions,1.1,1
MAR00412,Transport reactions,1.793176998041345,14
MAR00415,Transport reactions,1.1,1
MAR00416,Transport reactions,1.793176998041345,14
MAR00419,Transport reactions,1.1,1
MAR00420,Transport reactions,1.793176998041345,14
MAR00423,Transport reactions,1.1,1
MAR00424,Transport reactions,1.793176998041345,14
MAR00427,Transport reactions,1.1,1
MAR00428,Transport reactions,1.793176998041345,14
MAR00431,Transport reactions,1.1,1
MAR00432,Transport reactions,1.793176998041345,14
MAR00435,Transport reactions,1.1,1
MAR00436,Transport reactions,1.793176998041345,14
MAR00439,Transport reactions,1.1,1
MAR00440,Transport reactions,1.1,0
MAR00444,Transport reactions,1.1,2
MAR00469,Transport reactions,1.1,0
MAR00470,Transport reactions,1.1,1
MAR00476,Transport reactions,1.1,2
MAR00770,Transport reactions,1.1,1
MAR00782,Transport reactions,1.1,0
MAR01082,Transport reactions,1.1,1
MAR01086,Transport reactions,1.1,1
MAR01898,Transport reactions,1.1,3
MAR01899,Transport reactions,1.1,3
MAR01900,Transport reactions,1.1,3
MAR01901,Transport reactions,1.1,3
MAR01902,Transport reactions,1.1,3
MAR01903,Transport reactions,1.1,3
MAR01904,Transport reactions,1.1,3
MAR01905,Transport reactions,1.1,3
MAR01906,Transport reactions,1.1,3
MAR01907,Transport reactions,1.1,3
MAR01908,Transport reactions,1.1,3
MAR01909,Transport reactions,1.1,3
MAR01910,Transport reactions,1.1,0
MAR01911,Transport reactions,1.1,4
MAR01913,Transport reactions,1.1,0
MAR01914,Transport reactions,1.9062206615919481,7
MAR01919,Transport reactions,1.1,2
MAR02013,Transport reactions,1.1,0
MAR03858,Transport reactions,1.1,7
MAR03916,Transport reactions,1.1,2
MAR03951,Transport reactions,1.1,0
MAR03959,Transport reactions,1.1,0
MAR03964,Transport reactions,1.1,0
MAR04062,Transport reactions,1.1,0
MAR04063,Transport reactions,1.1,0
MAR04249,Transport reactions,1.1,0
MAR04321,Transport reactions,1.1,6
MAR04432,Transport reactions,1.1,0
MAR04433,Transport reactions,1.1,2
MAR04434,Transport reactions,1.1,2
MAR04435,Transport reactions,1.1,2
MAR04436,Transport reactions,1.1,2
MAR04691,Transport reactions,1.1,4
MAR04721,Transport reactions,1.1,1
MAR04844,Transport reactions,1.1,1
MAR04845,Transport reactions,1.1,3
MAR04847,Transport reactions,1.1,1
MAR04848,Transport reactions,1.1,1
MAR04849,Transport reactions,1.1,1
MAR04858,Transport reactions,1.8083194723600962,5
MAR04861,Transport reactions,0.4155729926525181,1
MAR04873,Transport reactions,1.1,1
MAR04875,Transport reactions,1.1,0
MAR04882,Transport reactions,1.1,1
MAR04885,Transport reactions,1.1214958841430072,10
MAR04896,Transport reactions,1.1,0
MAR04910,Transport reactions,1.1,8
MAR04912,Transport reactions,1.5684467909948767,3
MAR04919,Transport reactions,1.1,0
MAR04928,Transport reactions,1.1,7
MAR04931,Transport reactions,1.1,2
MAR04932,Transport reactions,1.3309694134579892,5
MAR04933,Transport reactions,1.1,1
MAR04934,Transport reactions,1.1,0
MAR04935,Transport reactions,1.1,7
MAR04938,Transport reactions,1.1,1
